https://ror.org/010thz337	A00041/A00053	SUNY Farmingdale, New York	http://www.farmingdale.edu/	0000 0001 0379 5927	Q5435862	grid.422694.f
https://ror.org/05vrs0r17	A00041/A00054	SUNY Fredonia, New York	http://home.fredonia.edu/	0000 0004 0388 0154	Q6487738	grid.264268.c
https://ror.org/03g1q6c06	A00041/A00055	SUNY Geneseo, New York	http://www.geneseo.edu/	0000 0001 0151 0940	Q6149540	grid.264269.d
https://ror.org/03j3dv688	A00041/A00056	SUNY New Paltz, New York	http://www.newpaltz.edu/	0000 0000 8611 4981	Q7603625	grid.264270.5
https://ror.org/02r3ym141	A00041/A00057	SUNY Oneonta, New York	http://suny.oneonta.edu/	0000 0001 2160 918X	Q4146980	grid.264272.7
https://ror.org/033zmj163	A00041/A00059	SUNY Plattsburgh, New York	http://www.plattsburgh.edu/	0000000107245877	Q7603626	grid.264274.1
https://ror.org/032qgrc76	A00041/A00060	SUNY Potsdam, New York	http://www.potsdam.edu/	0000 0000 9900 0190	Q7603628	grid.264275.0
https://ror.org/057trrr89	A00041/A00061	SUNY Purchase, New York	http://www.purchase.edu/	0000 0001 0165 1508	Q4359408	grid.264276.3
https://ror.org/01na82s61	A00062	U.S. Department of Agriculture	http://www.usda.gov/	0000 0004 0478 6311	Q501542	grid.417548.b
https://ror.org/05nnk3913	A00063	Albion College, Michigan	http://www.albion.edu/	0000 0001 0728 549X	Q2831920	grid.252000.5
https://ror.org/05fs6jp91	A00064	University of New Mexico	http://www.unm.edu/	0000 0001 2188 8502	Q1190812	grid.266832.b
https://ror.org/01bj3aw27	A00065	Sandia National Laboratories, New Mexico	http://www.energy.gov/	0000000123423717	Q217810	grid.85084.31
https://ror.org/00wfvh315	A00066	Charles Sturt University	http://www.csu.edu.au/	0000 0004 0368 0777	Q1066188	grid.1037.5
https://ror.org/01k81gt67	A00067	Alfred University, Australia	http://www.alfred.edu/	0000 0001 0725 292X	Q3446091	grid.252018.c
https://ror.org/004srrf86	A00068	Abilene Christian University, Texas	http://www.acu.edu/	0000 0000 9819 8422	Q1805145	grid.251705.4
https://ror.org/001m1hv61	A00069	Grand Valley State University, Michigan	https://www.gvsu.edu/	0000 0001 2215 7728	Q1472315	grid.256549.9
https://ror.org/03cqsth74	A00070	Muhlenberg College, Pennsylvania	http://www.muhlenberg.edu/	0000 0001 2171 588X	Q1951942	grid.260334.0
https://ror.org/03vxay285	A00071	Cedar Crest College, Pennsylvania	http://www.cedarcrest.edu/ca/index.shtm	0000 0004 0368 6087	Q5056666	grid.418715.e
https://ror.org/02pdzen98	A00072	Alma College, Michigan	http://www.alma.edu/	0000 0000 9682 1292	Q4733529	grid.252049.8
https://ror.org/044pfy487	A00073	Georgia Southwestern State University	https://gsw.edu/	0000 0004 0368 7784	Q5547746	grid.256303.1
https://ror.org/04rswrd78	A00074	Iowa State University	http://www.iastate.edu/	0000 0004 1936 7312	Q1136919	grid.34421.30
https://ror.org/041m9xr71	A00074/A00075	Ames Research Laboratory	https://www.ameslab.gov/	0000 0001 0690 157X	Q4745875	grid.451319.b
https://ror.org/028vqfs63	A00076	Amherst College, Massachusetts	https://www.amherst.edu/	0000 0004 1936 7320	Q49165	grid.252152.3
https://ror.org/03pe1mm80	A00077	Hampshire College, Massachusetts	https://www.hampshire.edu/	0000 0001 2293 796X	Q1706859	grid.256772.3
https://ror.org/020hsr785	A00078	Koninklijke Nederlandse Academie van Wetenschappen	http://cf.hum.uva.nl/nhl/bizon/niwi.htm	0000 0001 2037 4614	grid.450166.0
https://ror.org/008xxew50	A00079	Free University of Amsterdam, Netherlands	http://www.vu.nl/en/	0000 0004 1754 9227	Q1065414	grid.12380.38
https://ror.org/04dkp9463	A00081	University of Amsterdam, Netherlands	http://www.uva.nl/en/home	0000000084992262	Q214341	grid.7177.6
https://ror.org/04k7dar27	A00083	U.S. Fish and Wildlife Service	http://www.fws.gov/	0000 0001 2287 7477	Q674113	grid.462979.7
https://ror.org/00jmfr291	A00084	University of Michigan	https://www.umich.edu/	0000000086837370	Q230492	grid.214458.e
https://ror.org/035wtm547	A00084/A00085	University of Michigan, Dearborn	http://umdearborn.edu/	0000 0001 2154 7652	Q7895782	grid.266717.3
https://ror.org/01c3xc117	A00084/A00086	University of Michigan, Flint	http://www.umflint.edu/	0000 0000 9134 5741	Q7895785	grid.48950.30
https://ror.org/03tns0030	A00088	U.S. Environmental Protection Agency	http://www2.epa.gov/	0000 0001 2146 2763	Q460173	grid.418698.a
https://ror.org/01wcaxs37	A00092	Saint Francis Xavier University, Nova Scotia	http://www.stfx.ca/	0000 0004 1936 7363	Q2038889	grid.264060.6
https://ror.org/005w9jb47	A00093	Lawrence University, Wisconsin	http://www.lawrence.edu/	0000 0001 2109 7081	Q1809286	grid.258980.e
https://ror.org/020qm1538	A00094	California State University System	http://www.calstate.edu/	0000 0001 2219 4764	Q815352	grid.253552.6
https://ror.org/03e26wv14	A00094/A00095	California State University, Sacramento	http://www.csus.edu/	0000 0001 2169 6543	Q1026941	grid.253564.3
https://ror.org/02qt0xs84	A00094/A00096	Humboldt State University, California	http://www.humboldt.edu/	0000 0001 2288 5055	Q624560	grid.257157.3
https://ror.org/019ts0j55	A00094/A00097	California State University, Bakersfield	http://www.csub.edu/	0000 0000 9639 8885	Q1026902	grid.253553.7
https://ror.org/027bzz146	A00094/A00098	California State University, Chico	http://www.csuchico.edu/	0000 0001 2297 1981	Q1026912	grid.253555.1
https://ror.org/03enmdz06	A00094/A00099	California State University, Fresno	http://www.fresnostate.edu/	0000 0001 2309 3092	Q1026919	grid.253558.c
https://ror.org/02avqqw26	A00094/A00100	California State University, Fullerton	http://www.fullerton.edu/about-csuf.aspx	0000 0001 2292 8158	Q1026925	grid.253559.d
https://ror.org/04jaeba88	A00094/A00101	California State University, Hayward	http://www20.csueastbay.edu/	0000 0001 0728 3670	Q1026916	grid.253557.3
https://ror.org/0080fxk18	A00094/A00102	California State University, Long Beach	http://web.csulb.edu/alumni/	0000 0000 9093 6830	Q1026926	grid.213902.b
https://ror.org/0294hxs80	A00094/A00103	California State University, Los Angeles	http://www.calstatela.edu/	0000 0001 0806 2909	Q1026932	grid.253561.6
https://ror.org/00mjdtw98	A00094/A00104	California State University, Monterey Bay	https://csumb.edu/	0000 0004 0385 7165	Q624686	grid.253562.5
https://ror.org/005f5hv41	A00094/A00105	California State University, Northridge	http://www.csun.edu/	0000 0001 0657 9381	Q1026939	grid.253563.4
https://ror.org/02n651896	A00094/A00106	California State University, San Bernardino	https://www.csusb.edu/	0000 0001 2169 7773	Q1026944	grid.253565.2
https://ror.org/01j8e0j24	A00094/A00107	California State University, San Marcos	http://www.csusm.edu/	0000 0000 9894 7796	Q624691	grid.253566.1
https://ror.org/00ejm2g54	A00094/A00108	California State University, Turlock	https://www.csustan.edu/	0000 0001 2219 2646	Q624564	grid.253567.0
https://ror.org/04pyvbw03	A00094/A00109	California State University, Dominguez Hills	http://www.csudh.edu/	0000 0001 0746 4340	Q1026909	grid.253556.2
https://ror.org/05by5hm18	A00094/A00110	California State Polytechnic University, Pomona	http://www.cpp.edu/	0000 0001 2234 9391	Q1026868	grid.155203.0
https://ror.org/04wjxkk25	A00094/A00111	Sonoma State University, California	http://www.sonoma.edu/	0000 0001 0690 0497	Q624571	grid.263759.c
https://ror.org/0264fdx42	A00094/A00112	San Diego State University, California	http://www.sdsu.edu/	0000 0001 0790 1491	Q913861	grid.263081.e
https://ror.org/05ykr0121	A00094/A00113	San Francisco State University, California	http://www.sfsu.edu/	0000000106792318	Q1256981	grid.263091.f
https://ror.org/04qyvz380	A00094/A00114	San Jose State University, California	http://www.sjsu.edu/	0000 0001 0722 3678	Q498526	grid.186587.5
https://ror.org/03ypqe447	A00094/A00115	Santa Clara University, California	http://www.scu.edu/	0000 0001 2299 4243	Q992830	grid.263156.5
https://ror.org/001gpfp45	A00094/A00116	California State Polytechnic University, San Luis Obisp, California	http://www.calpoly.edu/	000000012222461X	Q1026846	grid.253547.2
https://ror.org/0008kv292	A00117	Marymount University, Virginia	http://www.marymount.edu/Home	0000 0001 0647 1805	Q14712798	grid.259700.9
https://ror.org/05gvnxz63	A00118	Argonne National Laboratory, Illinois	http://www.anl.gov/	0000 0001 1939 4845	Q649120	grid.187073.a
https://ror.org/0354t7b78	A00119	Raytheon Corporation	http://www.raytheon.com/	0000 0000 9539 8787	Q156644	grid.417480.e
https://ror.org/04r659a56	A00120	University of New England Armidale, Australia	http://www.une.edu.au/	0000 0004 1936 7371	Q1814435	grid.1020.3
https://ror.org/02fn4qf13	A00121	Benedictine College, Kansas	http://benedictine.edu/	Q4887341	grid.418287.0
https://ror.org/01y3xgc52	A00122	Athabasca University, Canada	http://www.athabascau.ca/	0000 0001 0725 2874	Q754656	grid.36110.35
https://ror.org/01jr3y717	A00123	Ohio University	http://www.ohio.edu/	0000 0001 0668 7841	Q1075339	grid.20627.31
https://ror.org/00te3t702	A00124	University of Georgia	http://www.uga.edu/	0000 0004 1936 738X	Q761534	grid.213876.9
https://ror.org/0397tsa92	A00126	Clark Atlanta University, Georgia	http://www.cau.edu/	0000 0001 2224 3669	Q4572296	grid.254275.3
https://ror.org/03czfpz43	A00127	Emory University, Georgia	http://www.emory.edu/home/index.html	0000 0001 0941 6502	Q621043	grid.189967.8
https://ror.org/01zkghx44	A00128	Georgia Institute of Technology	http://www.gatech.edu/	0000 0001 2097 4943	Q864855	grid.213917.f
https://ror.org/03qt6ba18	A00129	Georgia State University	http://www.gsu.edu/	0000 0004 1936 7400	Q1509333	grid.256304.6
https://ror.org/02fvaj957	A00130	Spelman College, Georgia	http://www.spelman.edu/	0000 0001 2215 2150	Q7575916	grid.263934.9
https://ror.org/02v80fc35	A00131	Auburn University, Alabama	http://www.auburn.edu/	0000 0001 2297 8753	Q540672	grid.252546.2
https://ror.org/01zvqw119	A00132	Auckland University of Technology, New Zealand	http://www.aut.ac.nz/	0000 0001 0705 7067	Q758659	grid.252547.3
https://ror.org/03b94tp07	A00133	University of Auckland, New Zealand	https://www.auckland.ac.nz/en.html	0000 0004 0372 3343	Q492467	grid.9654.e
https://ror.org/01an7q238	A00134	University of California, Berkeley	http://www.berkeley.edu/	0000 0001 2181 7878	Q168756	grid.47840.3f
https://ror.org/00pjdza24	A00138	University of California System	http://www.universityofcalifornia.edu/	0000 0001 2348 0690	Q184478	grid.30389.31
https://ror.org/01f0syq13	A00139	Babson College, Massachusetts	http://www.babson.edu/Pages/default.aspx	0000 0001 0686 270X	Q650167	grid.423152.3
https://ror.org/00za53h95	A00140	Johns Hopkins University, Maryland	http://www.jhu.edu/	0000 0001 2171 9311	Q193727	grid.21107.35
https://ror.org/00za53h95	A00140/A00143	Johns Hopkins University, Applied Physics Laboratory	http://www.jhu.edu/	0000 0001 2171 9311	Q193727	grid.21107.35
https://ror.org/04jr01610	A00144	Carnegie Institution of Washington	https://carnegiescience.edu/	0000 0001 2323 7340	Q1043963	grid.418276.e
https://ror.org/042ga5208	A00144/A00145	Las Campanas Observatory, Chile		grid.440392.8
https://ror.org/04hawj979	A00144/A00149	Carnegie Institution of Washington, Department of Terrestrial Magnetism	https://dtm.carnegiescience.edu/	0000 0004 0619 9233	grid.447711.0
https://ror.org/055ag3e81	A00150	Goucher College, Maryland	http://www.goucher.edu/	0000 0001 0675 6085	Q4134258	grid.256425.2
https://ror.org/017d8gk22	A00151	Morgan State University, Maryland	http://www.morgan.edu/	0000 0001 2224 4258	Q1054905	grid.260238.d
https://ror.org/044w7a341	A00152	Towson University, Maryland	http://www.towson.edu/	0000 0001 0719 7561	Q1474129	grid.265122.0
https://ror.org/006jb1a24	A00153	University College of Bangor, UK	http://www.bangor.ac.uk/	0000000118820937	Q790029	grid.7362.0
https://ror.org/02b5d8509	A00153/A01299	Center for Ecology and Hydrology	http://www.nerc.ac.uk/	0000000094781573	Q4272261	grid.8682.4
https://ror.org/00by1q217	A00155	F Hoffmann-La Roche Ltd, Switzerland	http://www.roche.ch/en/index.htm	0000 0004 0374 1269	Q212646	grid.417570.0
https://ror.org/002h8g185	A00156	University of Bath, UK	http://www.bath.ac.uk/	0000 0001 2162 1699	Q1422458	grid.7340.0
https://ror.org/00hswnk62	A00161	Queens University Belfast, Ireland	http://www.qub.ac.uk/	0000 0004 0374 7521	Q877925	grid.4777.3
https://ror.org/05wn7r715	A00163	Western Washington University	http://www.wwu.edu/	0000 0001 2165 7413	Q284777	grid.281386.6
https://ror.org/014qpa824	A00164	Minnesota State University System	http://www.mnscu.edu/	0000 0004 0434 2593	Q1937364	grid.411034.3
https://ror.org/056rp9e47	A00164/A00165	Metropolitan State University, Minnesota	http://www.metrostate.edu/	0000 0000 9067 4690	Q6825262	grid.411788.3
https://ror.org/01yjyvb35	A00164/A00166	Minnesota State University, Bemidji	http://www.bemidjistate.edu/	0000 0000 9610 9932	Q816377	grid.252944.c
https://ror.org/00kmxt141	A00164/A00168	Minnesota State University, Winona	https://www.winona.edu/	0000 0000 9070 2866	Q3233786	grid.268293.4
https://ror.org/03msdae35	A00164/A00170	Minnesota State University, Moorhead	http://www.mnstate.edu/	0000 0001 0742 2562	Q6868559	grid.260089.5
https://ror.org/01pq38j30	A00171	Bennington College, Vermont	http://www.bennington.edu/	0000 0001 0670 2431	Q817902	grid.423234.0
https://ror.org/02n415q13	A00172	Curtin University, Australia	http://www.curtin.edu.au/	0000 0004 0375 4078	Q1145497	grid.1032.0
https://ror.org/02n415q13	A00172/A00173	Curtin University of Technology	http://www.curtin.edu.au/	0000 0004 0375 4078	Q1145497	grid.1032.0
https://ror.org/02n415q13	A00172/A00174	Curtin University of Technology, Malaysia	http://www.curtin.edu.au/	0000 0004 0375 4078	Q1145497	grid.1032.0
https://ror.org/05kmcre68	A00175	Berea College, Kentucky	https://www.berea.edu/	Q846859	grid.252972.9
https://ror.org/03zga2b32	A00176	University of Bergen, Norway	http://www.uib.no/en/node/36362	0000 0004 1936 7443	Q204457	grid.7914.b
https://ror.org/059mq0909	A00178	Siemens AG, Germany	http://www.siemens.com/entry/cc/en/	000000012178835X	Q81230	grid.5406.7
https://ror.org/04aaa2n62	A00179	Andrews University, Michigan	https://www.andrews.edu/	0000 0001 2364 7403	Q109176	grid.252222.7
https://ror.org/012afjb06	A00180	Lehigh University, Pennsylvania	http://www1.lehigh.edu/	0000 0004 1936 746X	Q622137	grid.259029.5
https://ror.org/00cg1ev32	A00181	Ferris State University, Michigan	http://www.ferris.edu/	0000 0000 9833 7031	Q1407897	grid.255908.3
https://ror.org/0343myz07	A00182	Montana State University System	http://www.montana.edu/about/system.html	0000 0000 8816 451X	grid.460394.c
https://ror.org/01tj58m37	A00182/A00183	Montana State University, Billings	http://www.msubillings.edu/	0000 0000 8816 0949	Q6904332	grid.260198.4
https://ror.org/02w0trx84	A00182/A00184	Montana State University, Bozeman	http://www.montana.edu/	0000 0001 2156 6108	Q1861687	grid.41891.35
https://ror.org/02k40bc56	A00185	Indiana University, Bloomington	http://www.indiana.edu/	0000 0001 0790 959X	Q1079140	grid.411377.7
https://ror.org/05j0ve876	A00188	Aston University, UK	http://www.aston.ac.uk/	0000 0004 0376 4727	Q750066	grid.7273.1
https://ror.org/03angcq70	A00189	University of Birmingham, UK	http://www.birmingham.ac.uk/index.aspx	0000 0004 1936 7486	Q223429	grid.6572.6
https://ror.org/006g42111	A00192	Birmingham Southern College, UK	http://www.bsc.edu/	Q4916871	grid.253109.c
https://ror.org/01bvxzn29	A00193	UK Ministry of Defense	https://www.gov.uk/government/organisations/ministry-of-defence	Q1143261	grid.48862.30
https://ror.org/02smfhw86	A00195	Virginia Polytechnic Institute and State University	https://www.vt.edu/about/index.html	0000 0001 0694 4940	Q65379	grid.438526.e
https://ror.org/0213rcc28	A00196	Simon Fraser University, Canada	http://www.sfu.ca/	0000 0004 1936 7494	Q201603	grid.61971.38
https://ror.org/021aqk126	A00197	Illinois Wesleyan University	https://www.iwu.edu/	0000 0001 2301 9642	Q2159219	grid.257312.0
https://ror.org/01kg8sb98	A00198	Indiana University System	http://www.iu.edu/	0000 0004 0413 3089	Q6608367	grid.257410.5
https://ror.org/04161kh40	A00198/A00200	Indiana University, Kokomo	http://www.iuk.edu/	0000 0000 8544 783X	Q11287623	grid.431736.4
https://ror.org/00n9fkm63	A00198/A00201	Indiana University, Gary	http://www.iun.edu/	0000 0000 9203 3096	Q6023619	grid.257418.d
https://ror.org/02s1hvj37	A00198/A00202	Indiana University, South Bend	https://www.iusb.edu/	0000 0000 8679 3494	Q6023665	grid.257425.3
https://ror.org/02eak8n78	A00198/A00203	Indiana University Southeast	https://www.ius.edu/	0000 0001 2169 6797	Q6023656	grid.411590.8
https://ror.org/0511cmw96	A00198/A00204	Indiana University of Pennsylvania	http://www.iup.edu/	0000000088740847	Q1661325	grid.257427.1
https://ror.org/05gxnyn08	A00198/A01432	Indiana University Purdue University at Indianapolis	http://www.iupui.edu/	0000 0001 2287 3919	Q1433199	grid.257413.6
https://ror.org/007dga614	A00205	Bloomsburg University of Pennsylvania	https://www.bloomu.edu/	0000 0001 0634 2763	Q4928377	grid.253165.6
https://ror.org/05p8w6387	A00206	Florida Atlantic University	http://www.fau.edu/	0000 0004 0635 0263	Q429863	grid.255951.f
https://ror.org/02e3zdp86	A00207	Boise State University, Idaho	https://www.boisestate.edu/	0000 0001 0670 228X	Q891082	grid.184764.8
https://ror.org/05wvpxv85	A00209	Tufts University, Massachusetts	http://www.tufts.edu/	0000 0004 1936 7531	Q49120	grid.429997.8
https://ror.org/03vek6s52	A00211	Harvard University, Massachusetts	http://www.harvard.edu/	000000041936754X	Q13371	grid.38142.3c
https://ror.org/01mf77203	A00211/A00213	Blue Hill Meteorological Observatory		grid.426945.8
https://ror.org/03wevmz92	A00211/A00215	Harvard Medical School	http://hms.harvard.edu/	0000 0004 0378 0882	Q49121	grid.481403.5
https://ror.org/03c3r2d17	A00211/A01400	Harvard Smithsonian Center for Astrophysics	https://www.cfa.harvard.edu		Q1133697	grid.455754.2
https://ror.org/04mh52z70	A00211/A11032	Smithsonian Astrophysical Observatory	https://www.cfa.harvard.edu/sao	0000 0001 1781 4754	Q1755255	grid.248465.9
https://ror.org/01mcvy510	A00211/A11034	Harvard College Observatory	https://www.cfa.harvard.edu/hco	0000 0004 0634 3397	Q637936	grid.455753.5
https://ror.org/00mnwwq78	A00219	Wheelock College, Massachusetts	http://www.wheelock.edu/	0000 0000 9746 4856	Q7992330	grid.422663.7
https://ror.org/05qwgg493	A00220	Boston University, Massachusetts	http://www.bu.edu/	0000 0004 1936 7558	Q49110	grid.189504.1
https://ror.org/04t5xt781	A00226	Northeastern University, Massachusetts	http://www.northeastern.edu/	0000 0001 2173 3359	Q37548	grid.261112.7
https://ror.org/05y50nr98	A00228	Suffolk University, Massachusetts	https://www.suffolk.edu/	0000 0001 0684 8852	Q1056123	grid.264352.4
https://ror.org/05y50nr98	A00228/A00229	Suffolk University, Madrid	https://www.suffolk.edu/	0000 0001 0684 8852	Q1056123	grid.264352.4
https://ror.org/0260j1g46	A00230	University of Massachusetts System	http://www.massachusetts.edu/	Q1061122	grid.266684.8
https://ror.org/0072zz521	A00230/A00231	UMass Amherst	http://www.umass.edu/	0000 0001 2184 9220	Q15142	grid.266683.f
https://ror.org/04ydmy275	A00230/A00232	UMass Boston	https://www.umb.edu/	0000 0004 0386 3207	Q15144	grid.266685.9
https://ror.org/00fzmm222	A00230/A00233	UMass Dartmouth	http://www.umassd.edu/	0000000102217463	Q4118040	grid.266686.a
https://ror.org/03hamhx47	A00230/A00234	UMass Lowell	http://www.uml.edu/	0000 0000 9620 1122	Q15143	grid.225262.3
https://ror.org/04b6nzv94	A00235	Brigham and Womens Hospital, Massachusetts	http://www.brighamandwomens.org/	0000 0004 0378 8294	Q2900977	grid.62560.37
https://ror.org/02ttsq026	A00236	University of Colorado, Boulder	http://www.colorado.edu/	0000000096214564	Q736674	grid.266190.a
https://ror.org/00924z688	A00236/A00237	University of Colorado, Institute of Arctic and Alpine Research	https://instaar.colorado.edu/	0000 0001 2188 4421	Q16920360	grid.474433.3
https://ror.org/00bdqav06	A00236/A01203	Cooperative Institute for Research in Environmental Sciences	https://cires.colorado.edu/	0000 0004 0450 3000	Q2996588	grid.464551.7
https://ror.org/008hybe55	A00236/A11219	Joint Institute for Laboratory Astrophysics, Boulder	https://jila.colorado.edu/	0000 0001 2187 8638	Q1586184	grid.412066.7
https://ror.org/00jc20583	A00241	University of Colorado System	http://www.cu.edu/	0000000121090824	Q1206658	grid.266185.e
https://ror.org/04zhhyn23	A00242	University Corporation for Atmospheric Research, Colorado	https://www2.ucar.edu/	0000 0000 9807 2096	Q3366349	grid.413455.2
https://ror.org/00ay7va13	A00243	Bowling Green State University, Ohio	http://www.bgsu.edu/	0000 0001 0661 0035	Q895457	grid.253248.a
https://ror.org/0446vnd56	A00244	Western Kentucky University	http://www.wku.edu/	0000 0001 2286 2224	Q1474105	grid.268184.1
https://ror.org/00vs8d940	A00245	University of Bradford, UK	http://www.bradford.ac.uk/external/	0000 0004 0379 5283	Q954035	grid.6268.a
https://ror.org/02qp25a50	A00247	Brandon University, Canada	https://www.brandonu.ca/	0000 0001 0679 3572	Q4957110	grid.253269.9
https://ror.org/00g2tkw06	A00248	Ford Motor Company, Michigan	http://www.ford.com/	0000 0001 0720 9454	Q44294	grid.417922.b
https://ror.org/01rf3yp57	A00249	University of Bridgeport, Connecticut	http://www.bridgeport.edu/	0000 0001 0544 1292	Q1055874	grid.266050.7
https://ror.org/04kp2b655	A00250	University of Brighton, UK	http://www.brighton.ac.uk/	0000000121073784	Q3056813	grid.12477.37
https://ror.org/00ayhx656	A00251	University of Sussex, UK	http://www.sussex.ac.uk/	0000 0004 1936 7590	Q1161297	grid.12082.39
https://ror.org/03jyskd58	A00251/A11768	South-East Physics Network	http://www.sepnet.ac.uk/	Q7451936	grid.451311.3
https://ror.org/03pnv4752	A00253	Queensland University of Technology, Australia	https://www.qut.edu.au/	0000000089150953	Q1144750	grid.1024.7
https://ror.org/00rqy9422	A00254	University of Queensland, Australia	http://www.uq.edu.au/	0000 0000 9320 7537	Q866012	grid.1003.2
https://ror.org/0524sp257	A00258	University of Bristol, UK	http://bristol.ac.uk/	0000 0004 1936 7603	Q459506	grid.5337.2
